[23-Nov-2011 15:13:22] PHP   3. PHPUnit_TextUI_Command->run() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:125
[23-Nov-2011 15:13:22] PHP   4. PHPUnit_TextUI_Command->handleArguments() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:134
[23-Nov-2011 15:13:22] PHP   5. PHPUnit_Util_Configuration->getTestSuiteConfiguration() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:670
[23-Nov-2011 15:13:22] PHP   6. PHPUnit_Util_Configuration->getTestSuite() /usr/local/zend/share/pear/PHPUnit/Util/Configuration.php:768
[23-Nov-2011 15:13:22] PHP   7. PHPUnit_Framework_TestSuite->addTestFiles() /usr/local/zend/share/pear/PHPUnit/Util/Configuration.php:848
[23-Nov-2011 15:13:22] PHP   8. PHPUnit_Framework_TestSuite->addTestFile() /usr/local/zend/share/pear/PHPUnit/Framework/TestSuite.php:419
[23-Nov-2011 15:13:22] PHP   9. PHPUnit_Util_Fileloader::checkAndLoad() /usr/local/zend/share/pear/PHPUnit/Framework/TestSuite.php:358
[23-Nov-2011 15:13:22] PHP  10. PHPUnit_Util_Fileloader::load() /usr/local/zend/share/pear/PHPUnit/Util/Fileloader.php:79
[23-Nov-2011 15:13:38] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 32 bytes) in /usr/local/zend/share/pear/PHP/Token/Stream.php on line 190
[23-Nov-2011 15:13:38] PHP Stack trace:
[23-Nov-2011 15:13:38] PHP   1. {main}() /usr/local/zend/bin/phpunit:0
[23-Nov-2011 15:13:38] PHP   2. PHPUnit_TextUI_Command::main() /usr/local/zend/bin/phpunit:44
[23-Nov-2011 15:13:38] PHP   3. PHPUnit_TextUI_Command->run() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:125
[23-Nov-2011 15:13:38] PHP   4. PHPUnit_TextUI_TestRunner->doRun() /usr/local/zend/share/pear/PHPUnit/TextUI/Command.php:187
[23-Nov-2011 15:13:38] PHP   5. PHP_CodeCoverage_Report_Clover->process() /usr/local/zend/share/pear/PHPUnit/TextUI/TestRunner.php:352
[23-Nov-2011 15:13:38] PHP   6. PHP_CodeCoverage->getReport() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Clover.php:85
[23-Nov-2011 15:13:38] PHP   7. PHP_CodeCoverage_Report_Factory->create() /usr/local/zend/share/pear/PHP/CodeCoverage.php:141
[23-Nov-2011 15:13:38] PHP   8. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:76
[23-Nov-2011 15:13:38] PHP   9. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  10. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  11. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  12. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  13. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  14. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  15. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
[23-Nov-2011 15:13:38] PHP  16. PHP_CodeCoverage_Report_Factory->addItems() /usr/local/zend/share/pear/PHP/CodeCoverage/Report/Factory.php:95
